id,raceId,year,round,sessionNumber,code,name,startTimeUtc,endTimeUtc,isRace,cancelled
fia-formula-2-championship_2021_baku_free-practice,7f8265b3-6679-46cd-99a0-5141af076d12,2021,3,1,FP,Free Practice,2021-06-04T06:25:00Z,2021-06-04T07:10:00Z,False,False
fia-formula-2-championship_2021_baku_qualifying,7f8265b3-6679-46cd-99a0-5141af076d12,2021,3,2,Q,Qualifying,2021-06-04T10:30:00Z,2021-06-04T11:00:00Z,False,False
fia-formula-2-championship_2021_baku_starting-grid,7f8265b3-6679-46cd-99a0-5141af076d12,2021,3,3,GR,Starting Grid,,,False,False
fia-formula-2-championship_2021_baku_sprint-race-1,7f8265b3-6679-46cd-99a0-5141af076d12,2021,3,4,Race,Sprint Race 1,2021-06-05T07:25:00Z,2021-06-05T08:15:00Z,True,False
fia-formula-2-championship_2021_baku_starting-grid-2,7f8265b3-6679-46cd-99a0-5141af076d12,2021,3,5,GR,Starting Grid,,,False,False
fia-formula-2-championship_2021_baku_sprint-race-2,7f8265b3-6679-46cd-99a0-5141af076d12,2021,3,6,Race,Sprint Race 2,2021-06-05T13:40:00Z,2021-06-05T14:30:00Z,True,False
fia-formula-2-championship_2021_baku_starting-grid-3,7f8265b3-6679-46cd-99a0-5141af076d12,2021,3,7,GR,Starting Grid,,,False,False
fia-formula-2-championship_2021_baku_feature-race,7f8265b3-6679-46cd-99a0-5141af076d12,2021,3,8,Race,Feature Race,2021-06-06T08:45:00Z,2021-06-06T09:50:00Z,True,False
fia-formula-2-championship_2021_silverstone_free-practice,bbdfceac-9c45-45e3-972d-fd79af5e7951,2021,4,1,FP,Free Practice,2021-07-16T10:55:00Z,2021-07-16T11:40:00Z,False,False
fia-formula-2-championship_2021_silverstone_qualifying,bbdfceac-9c45-45e3-972d-fd79af5e7951,2021,4,2,Q,Qualifying,2021-07-16T16:00:00Z,2021-07-16T16:30:00Z,False,False
fia-formula-2-championship_2021_silverstone_starting-grid,bbdfceac-9c45-45e3-972d-fd79af5e7951,2021,4,3,GR,Starting Grid,,,False,False
fia-formula-2-championship_2021_silverstone_sprint-race-1,bbdfceac-9c45-45e3-972d-fd79af5e7951,2021,4,4,Race,Sprint Race 1,2021-07-17T08:10:00Z,2021-07-17T09:00:00Z,True,False
fia-formula-2-championship_2021_silverstone_starting-grid-2,bbdfceac-9c45-45e3-972d-fd79af5e7951,2021,4,5,GR,Starting Grid,,,False,False
fia-formula-2-championship_2021_silverstone_sprint-race-2,bbdfceac-9c45-45e3-972d-fd79af5e7951,2021,4,6,Race,Sprint Race 2,2021-07-17T13:40:00Z,2021-07-17T14:30:00Z,True,False
fia-formula-2-championship_2021_silverstone_starting-grid-3,bbdfceac-9c45-45e3-972d-fd79af5e7951,2021,4,7,GR,Starting Grid,,,False,False
fia-formula-2-championship_2021_silverstone_feature-race,bbdfceac-9c45-45e3-972d-fd79af5e7951,2021,4,8,Race,Feature Race,2021-07-18T09:40:00Z,2021-07-18T10:45:00Z,True,False
fia-formula-2-championship_2021_monza_free-practice,81b39dce-1ed3-4f10-a14d-5ec59af20117,2021,5,1,FP,Free Practice,2021-09-10T09:20:00Z,2021-09-10T10:05:00Z,False,False
fia-formula-2-championship_2021_monza_qualifying,81b39dce-1ed3-4f10-a14d-5ec59af20117,2021,5,2,Q,Qualifying,2021-09-10T14:50:00Z,2021-09-10T15:20:00Z,False,False
fia-formula-2-championship_2021_monza_starting-grid,81b39dce-1ed3-4f10-a14d-5ec59af20117,2021,5,3,GR,Starting Grid,,,False,False
fia-formula-2-championship_2021_monza_sprint-race-1,81b39dce-1ed3-4f10-a14d-5ec59af20117,2021,5,4,Race,Sprint Race 1,2021-09-11T06:50:00Z,2021-09-11T07:40:00Z,True,False
fia-formula-2-championship_2021_monza_starting-grid-2,81b39dce-1ed3-4f10-a14d-5ec59af20117,2021,5,5,GR,Starting Grid,,,False,False
fia-formula-2-championship_2021_monza_sprint-race-2,81b39dce-1ed3-4f10-a14d-5ec59af20117,2021,5,6,Race,Sprint Race 2,2021-09-11T12:45:00Z,2021-09-11T13:35:00Z,True,False
fia-formula-2-championship_2021_monza_starting-grid-3,81b39dce-1ed3-4f10-a14d-5ec59af20117,2021,5,7,GR,Starting Grid,,,False,False
fia-formula-2-championship_2021_monza_feature-race,81b39dce-1ed3-4f10-a14d-5ec59af20117,2021,5,8,Race,Feature Race,2021-09-12T08:25:00Z,2021-09-12T09:30:00Z,True,False
fia-formula-2-championship_2021_sochi_free-practice,096c0b2c-4105-45da-ba87-59a493f82ebd,2021,6,1,FP,Free Practice,2021-09-24T09:55:00Z,2021-09-24T10:40:00Z,False,False
fia-formula-2-championship_2021_sochi_qualifying,096c0b2c-4105-45da-ba87-59a493f82ebd,2021,6,2,Q,Qualifying,2021-09-24T14:20:00Z,2021-09-24T14:50:00Z,False,False
fia-formula-2-championship_2021_sochi_starting-grid,096c0b2c-4105-45da-ba87-59a493f82ebd,2021,6,3,GR,Starting Grid,,,False,False
fia-formula-2-championship_2021_sochi_sprint-race-1,096c0b2c-4105-45da-ba87-59a493f82ebd,2021,6,4,Race,Sprint Race 1,2021-09-25T13:45:00Z,2021-09-25T14:35:00Z,True,False
fia-formula-2-championship_2021_sochi_starting-grid-2,096c0b2c-4105-45da-ba87-59a493f82ebd,2021,6,5,GR,Starting Grid,,,False,False
fia-formula-2-championship_2021_sochi_sprint-race-2-cancelled,096c0b2c-4105-45da-ba87-59a493f82ebd,2021,6,6,Race,Sprint Race 2 - Cancelled,2021-09-24T21:00:00Z,,False,True
fia-formula-2-championship_2021_sochi_starting-grid-3,096c0b2c-4105-45da-ba87-59a493f82ebd,2021,6,7,GR,Starting Grid,,,False,False
fia-formula-2-championship_2021_sochi_feature-race,096c0b2c-4105-45da-ba87-59a493f82ebd,2021,6,8,Race,Feature Race,2021-09-26T08:20:00Z,2021-09-26T09:25:00Z,True,False
fia-formula-2-championship_2021_jeddah_free-practice,aaf36399-14b5-444b-9eab-778a2ca2ec37,2021,7,1,FP,Free Practice,2021-12-03T10:45:00Z,2021-12-03T11:30:00Z,False,False
fia-formula-2-championship_2021_jeddah_qualifying,aaf36399-14b5-444b-9eab-778a2ca2ec37,2021,7,2,Q,Qualifying,2021-12-03T15:20:00Z,2021-12-03T15:50:00Z,False,False
fia-formula-2-championship_2021_jeddah_starting-grid,aaf36399-14b5-444b-9eab-778a2ca2ec37,2021,7,3,GR,Starting Grid,,,False,False
fia-formula-2-championship_2021_jeddah_sprint-race-1,aaf36399-14b5-444b-9eab-778a2ca2ec37,2021,7,4,Race,Sprint Race 1,2021-12-04T12:30:00Z,2021-12-04T13:20:00Z,True,False
fia-formula-2-championship_2021_jeddah_starting-grid-2,aaf36399-14b5-444b-9eab-778a2ca2ec37,2021,7,5,GR,Starting Grid,,,False,False
fia-formula-2-championship_2021_jeddah_sprint-race-2,aaf36399-14b5-444b-9eab-778a2ca2ec37,2021,7,6,Race,Sprint Race 2,2021-12-04T18:40:00Z,2021-12-04T19:30:00Z,True,False
fia-formula-2-championship_2021_jeddah_starting-grid-3,aaf36399-14b5-444b-9eab-778a2ca2ec37,2021,7,7,GR,Starting Grid,,,False,False
fia-formula-2-championship_2021_jeddah_feature-race,aaf36399-14b5-444b-9eab-778a2ca2ec37,2021,7,8,Race,Feature Race,2021-12-05T14:25:00Z,2021-12-05T15:30:00Z,True,False
fia-formula-2-championship_2021_yas-marina_free-practice,ce807a2f-8fcf-4a24-a6fe-6706b2a93fc9,2021,8,1,FP,Free Practice,2021-12-10T07:35:00Z,2021-12-10T08:20:00Z,False,False
fia-formula-2-championship_2021_yas-marina_qualifying,ce807a2f-8fcf-4a24-a6fe-6706b2a93fc9,2021,8,2,Q,Qualifying,2021-12-10T14:30:00Z,2021-12-10T15:00:00Z,False,False
fia-formula-2-championship_2021_yas-marina_starting-grid,ce807a2f-8fcf-4a24-a6fe-6706b2a93fc9,2021,8,3,GR,Starting Grid,,,False,False
fia-formula-2-championship_2021_yas-marina_sprint-race-1,ce807a2f-8fcf-4a24-a6fe-6706b2a93fc9,2021,8,4,Race,Sprint Race 1,2021-12-11T08:20:00Z,2021-12-11T09:05:00Z,True,False
fia-formula-2-championship_2021_yas-marina_starting-grid-2,ce807a2f-8fcf-4a24-a6fe-6706b2a93fc9,2021,8,5,GR,Starting Grid,,,False,False
fia-formula-2-championship_2021_yas-marina_sprint-race-2,ce807a2f-8fcf-4a24-a6fe-6706b2a93fc9,2021,8,6,Race,Sprint Race 2,2021-12-11T14:45:00Z,2021-12-11T15:30:00Z,True,False
fia-formula-2-championship_2021_yas-marina_starting-grid-3,ce807a2f-8fcf-4a24-a6fe-6706b2a93fc9,2021,8,7,GR,Starting Grid,,,False,False
fia-formula-2-championship_2021_yas-marina_feature-race,ce807a2f-8fcf-4a24-a6fe-6706b2a93fc9,2021,8,8,Race,Feature Race,2021-12-12T09:00:00Z,2021-12-12T10:00:00Z,True,False
fia-formula-2-championship_2022_sakhir_free-practice,0dd3e5e5-ef33-47ce-84a1-baa77cb5a445,2022,1,1,FP,Free Practice,2022-03-18T10:45:00Z,2022-03-18T11:20:00Z,False,False
fia-formula-2-championship_2022_sakhir_qualifying,0dd3e5e5-ef33-47ce-84a1-baa77cb5a445,2022,1,2,Q,Qualifying,2022-03-18T16:25:00Z,2022-03-18T16:55:00Z,False,False
fia-formula-2-championship_2022_sakhir_starting-grid,0dd3e5e5-ef33-47ce-84a1-baa77cb5a445,2022,1,3,GR,Starting Grid,,,False,False
fia-formula-2-championship_2022_sakhir_race,0dd3e5e5-ef33-47ce-84a1-baa77cb5a445,2022,1,4,Race,Race,2022-03-19T16:40:00Z,2022-03-19T17:30:00Z,True,False
fia-formula-2-championship_2022_sakhir_starting-grid-2,0dd3e5e5-ef33-47ce-84a1-baa77cb5a445,2022,1,5,GR,Starting Grid,,,False,False
fia-formula-2-championship_2022_sakhir_race-2,0dd3e5e5-ef33-47ce-84a1-baa77cb5a445,2022,1,6,Race,Race,2022-03-20T10:40:00Z,2022-03-20T11:45:00Z,True,False
fia-formula-2-championship_2022_jeddah_free-practice,69b6dee4-0ef8-48e6-899c-fd3b638bee58,2022,2,1,FP,Free Practice,2022-03-25T11:25:00Z,2022-03-25T12:10:00Z,False,False
fia-formula-2-championship_2022_jeddah_qualifying,69b6dee4-0ef8-48e6-899c-fd3b638bee58,2022,2,2,Q,Qualifying,2022-03-25T15:20:00Z,2022-03-25T15:50:00Z,False,False
fia-formula-2-championship_2022_jeddah_starting-grid,69b6dee4-0ef8-48e6-899c-fd3b638bee58,2022,2,3,GR,Starting Grid,,,False,False
fia-formula-2-championship_2022_jeddah_race,69b6dee4-0ef8-48e6-899c-fd3b638bee58,2022,2,4,Race,Race,2022-03-26T12:30:00Z,2022-03-26T13:20:00Z,True,False
fia-formula-2-championship_2022_jeddah_starting-grid-2,69b6dee4-0ef8-48e6-899c-fd3b638bee58,2022,2,5,GR,Starting Grid,,,False,False
fia-formula-2-championship_2022_jeddah_race-2,69b6dee4-0ef8-48e6-899c-fd3b638bee58,2022,2,6,Race,Race,2022-03-27T13:55:00Z,2022-03-27T15:00:00Z,True,False
fia-formula-2-championship_2022_imola_free-practice,29aa9ff7-362c-4df2-a7e8-bbdbdb6cb53b,2022,3,1,FP,Free Practice,2022-04-22T13:00:00Z,2022-04-22T13:30:00Z,False,False
fia-formula-2-championship_2022_imola_qualifying,29aa9ff7-362c-4df2-a7e8-bbdbdb6cb53b,2022,3,2,Q,Qualifying,2022-04-22T16:30:00Z,2022-04-22T17:00:00Z,False,False
fia-formula-2-championship_2022_imola_starting-grid,29aa9ff7-362c-4df2-a7e8-bbdbdb6cb53b,2022,3,3,GR,Starting Grid,,,False,False
fia-formula-2-championship_2022_imola_race,29aa9ff7-362c-4df2-a7e8-bbdbdb6cb53b,2022,3,4,Race,Race,2022-04-23T15:55:00Z,2022-04-23T16:45:00Z,True,False
fia-formula-2-championship_2022_imola_starting-grid-2,29aa9ff7-362c-4df2-a7e8-bbdbdb6cb53b,2022,3,5,GR,Starting Grid,,,False,False
fia-formula-2-championship_2022_imola_race-2,29aa9ff7-362c-4df2-a7e8-bbdbdb6cb53b,2022,3,6,Race,Race,2022-04-24T08:20:00Z,2022-04-24T09:25:00Z,True,False
fia-formula-2-championship_2022_barcelona_free-practice,defe9212-01f9-49ba-b666-710e065141a4,2022,4,1,FP,Free Practice,2022-05-20T09:35:00Z,2022-05-20T10:20:00Z,False,False
fia-formula-2-championship_2022_barcelona_qualifying,defe9212-01f9-49ba-b666-710e065141a4,2022,4,2,Q,Qualifying,2022-05-20T16:30:00Z,2022-05-20T17:00:00Z,False,False
fia-formula-2-championship_2022_barcelona_starting-grid,defe9212-01f9-49ba-b666-710e065141a4,2022,4,3,GR,Starting Grid,,,False,False
fia-formula-2-championship_2022_barcelona_race,defe9212-01f9-49ba-b666-710e065141a4,2022,4,4,Race,Race,2022-05-21T15:40:00Z,2022-05-21T16:30:00Z,True,False
fia-formula-2-championship_2022_barcelona_starting-grid-2,defe9212-01f9-49ba-b666-710e065141a4,2022,4,5,GR,Starting Grid,,,False,False
fia-formula-2-championship_2022_barcelona_race-2,defe9212-01f9-49ba-b666-710e065141a4,2022,4,6,Race,Race,2022-05-22T09:35:00Z,2022-05-22T10:40:00Z,True,False
fia-formula-2-championship_2022_monte-carlo_free-practice,3239da92-42de-467e-a4f9-088e550af0e2,2022,5,1,FP,Free Practice,2022-05-26T15:05:00Z,2022-05-26T15:50:00Z,False,False
fia-formula-2-championship_2022_monte-carlo_1st-qualifying,3239da92-42de-467e-a4f9-088e550af0e2,2022,5,2,Q1,1st Qualifying,2022-05-27T09:40:00Z,2022-05-27T09:56:00Z,False,False
fia-formula-2-championship_2022_monte-carlo_2nd-qualifying,3239da92-42de-467e-a4f9-088e550af0e2,2022,5,3,Q2,2nd Qualifying,2022-05-27T10:04:00Z,2022-05-27T10:20:00Z,False,False
fia-formula-2-championship_2022_monte-carlo_starting-grid,3239da92-42de-467e-a4f9-088e550af0e2,2022,5,4,GR,Starting Grid,,,False,False
fia-formula-2-championship_2022_monte-carlo_race,3239da92-42de-467e-a4f9-088e550af0e2,2022,5,5,Race,Race,2022-05-28T15:40:00Z,2022-05-28T16:30:00Z,True,False
fia-formula-2-championship_2022_monte-carlo_starting-grid-2,3239da92-42de-467e-a4f9-088e550af0e2,2022,5,6,GR,Starting Grid,,,False,False
fia-formula-2-championship_2022_monte-carlo_race-2,3239da92-42de-467e-a4f9-088e550af0e2,2022,5,7,Race,Race,2022-05-29T07:50:00Z,2022-05-29T08:55:00Z,True,False
fia-formula-2-championship_2022_baku_free-practice,22ec67d6-0f30-42b8-a2e0-9380d84ec004,2022,6,1,FP,Free Practice,2022-06-10T08:35:00Z,2022-06-10T09:20:00Z,False,False
fia-formula-2-championship_2022_baku_qualifying,22ec67d6-0f30-42b8-a2e0-9380d84ec004,2022,6,2,Q,Qualifying,2022-06-10T12:30:00Z,2022-06-10T13:00:00Z,False,False
fia-formula-2-championship_2022_baku_starting-grid,22ec67d6-0f30-42b8-a2e0-9380d84ec004,2022,6,3,GR,Starting Grid,,,False,False
fia-formula-2-championship_2022_baku_race,22ec67d6-0f30-42b8-a2e0-9380d84ec004,2022,6,4,Race,Race,2022-06-11T09:30:00Z,2022-06-11T10:20:00Z,True,False
fia-formula-2-championship_2022_baku_starting-grid-2,22ec67d6-0f30-42b8-a2e0-9380d84ec004,2022,6,5,GR,Starting Grid,,,False,False
fia-formula-2-championship_2022_baku_race-2,22ec67d6-0f30-42b8-a2e0-9380d84ec004,2022,6,6,Race,Race,2022-06-12T07:35:00Z,2022-06-12T08:40:00Z,True,False
fia-formula-2-championship_2022_silverstone_free-practice,84a8dddd-d240-4907-85a4-da76bd196e9e,2022,7,1,FP,Free Practice,2022-07-01T09:45:00Z,2022-07-01T10:30:00Z,False,False
fia-formula-2-championship_2022_silverstone_qualifying,84a8dddd-d240-4907-85a4-da76bd196e9e,2022,7,2,Q,Qualifying,2022-07-01T16:25:00Z,2022-07-01T16:55:00Z,False,False
fia-formula-2-championship_2022_silverstone_starting-grid,84a8dddd-d240-4907-85a4-da76bd196e9e,2022,7,3,GR,Starting Grid,,,False,False
fia-formula-2-championship_2022_silverstone_race,84a8dddd-d240-4907-85a4-da76bd196e9e,2022,7,4,Race,Race,2022-07-02T15:40:00Z,2022-07-02T16:30:00Z,True,False
fia-formula-2-championship_2022_silverstone_starting-grid-2,84a8dddd-d240-4907-85a4-da76bd196e9e,2022,7,5,GR,Starting Grid,,,False,False
fia-formula-2-championship_2022_silverstone_race-2,84a8dddd-d240-4907-85a4-da76bd196e9e,2022,7,6,Race,Race,2022-07-03T09:05:00Z,2022-07-03T10:10:00Z,True,False
fia-formula-2-championship_2022_spielberg_free-practice,4a101acc-3a7e-4e65-8bb7-07557208fe7f,2022,8,1,FP,Free Practice,2022-07-08T09:05:00Z,2022-07-08T09:50:00Z,False,False
fia-formula-2-championship_2022_spielberg_qualifying,4a101acc-3a7e-4e65-8bb7-07557208fe7f,2022,8,2,Q,Qualifying,2022-07-08T13:55:00Z,2022-07-08T14:25:00Z,False,False
fia-formula-2-championship_2022_spielberg_starting-grid,4a101acc-3a7e-4e65-8bb7-07557208fe7f,2022,8,3,GR,Starting Grid,,,False,False
fia-formula-2-championship_2022_spielberg_race,4a101acc-3a7e-4e65-8bb7-07557208fe7f,2022,8,4,Race,Race,2022-07-09T15:55:00Z,2022-07-09T16:45:00Z,True,False
fia-formula-2-championship_2022_spielberg_starting-grid-2,4a101acc-3a7e-4e65-8bb7-07557208fe7f,2022,8,5,GR,Starting Grid,,,False,False
fia-formula-2-championship_2022_spielberg_race-2,4a101acc-3a7e-4e65-8bb7-07557208fe7f,2022,8,6,Race,Race,2022-07-10T08:05:00Z,2022-07-10T09:10:00Z,True,False
fia-formula-2-championship_2022_le-castellet_free-practice,1bbffe71-0c27-410c-be43-122ff2fa43f0,2022,9,1,FP,Free Practice,2022-07-22T09:35:00Z,2022-07-22T10:20:00Z,False,True
fia-formula-2-championship_2022_le-castellet_qualifying,1bbffe71-0c27-410c-be43-122ff2fa43f0,2022,9,2,Q,Qualifying,2022-07-22T16:30:00Z,2022-07-22T17:00:00Z,False,True
fia-formula-2-championship_2022_le-castellet_starting-grid,1bbffe71-0c27-410c-be43-122ff2fa43f0,2022,9,3,GR,Starting Grid,,,False,True
fia-formula-2-championship_2022_le-castellet_race,1bbffe71-0c27-410c-be43-122ff2fa43f0,2022,9,4,Race,Race,2022-07-23T15:55:00Z,2022-07-23T16:45:00Z,True,True
fia-formula-2-championship_2022_le-castellet_starting-grid-2,1bbffe71-0c27-410c-be43-122ff2fa43f0,2022,9,5,GR,Starting Grid,,,False,True
fia-formula-2-championship_2022_le-castellet_race-2,1bbffe71-0c27-410c-be43-122ff2fa43f0,2022,9,6,Race,Race,2022-07-24T08:00:00Z,2022-07-24T09:05:00Z,True,True
fia-formula-2-championship_2022_budapest_free-practice,79c6788d-fd09-44b8-8dad-32c6c68a4924,2022,10,1,FP,Free Practice,2022-07-29T08:40:00Z,2022-07-29T09:25:00Z,False,False
fia-formula-2-championship_2022_budapest_qualifying,79c6788d-fd09-44b8-8dad-32c6c68a4924,2022,10,2,Q,Qualifying,2022-07-29T16:30:00Z,2022-07-29T17:00:00Z,False,False
fia-formula-2-championship_2022_budapest_starting-grid,79c6788d-fd09-44b8-8dad-32c6c68a4924,2022,10,3,GR,Starting Grid,,,False,False
fia-formula-2-championship_2022_budapest_race,79c6788d-fd09-44b8-8dad-32c6c68a4924,2022,10,4,Race,Race,2022-07-30T16:00:00Z,2022-07-30T16:50:00Z,True,False
fia-formula-2-championship_2022_budapest_starting-grid-2,79c6788d-fd09-44b8-8dad-32c6c68a4924,2022,10,5,GR,Starting Grid,,,False,False
fia-formula-2-championship_2022_budapest_race-2,79c6788d-fd09-44b8-8dad-32c6c68a4924,2022,10,6,Race,Race,2022-07-31T09:35:00Z,2022-07-31T10:40:00Z,True,False
fia-formula-2-championship_2022_spa-francorchamps_free-practice,1dec9ded-4f4b-44cf-9a16-95d284bae790,2022,11,1,FP,Free Practice,2022-08-26T09:35:00Z,2022-08-26T10:20:00Z,False,False
fia-formula-2-championship_2022_spa-francorchamps_qualifying,1dec9ded-4f4b-44cf-9a16-95d284bae790,2022,11,2,Q,Qualifying,2022-08-26T16:30:00Z,2022-08-26T17:00:00Z,False,False
fia-formula-2-championship_2022_spa-francorchamps_starting-grid,1dec9ded-4f4b-44cf-9a16-95d284bae790,2022,11,3,GR,Starting Grid,,,False,False
fia-formula-2-championship_2022_spa-francorchamps_race,1dec9ded-4f4b-44cf-9a16-95d284bae790,2022,11,4,Race,Race,2022-08-27T16:00:00Z,2022-08-27T16:50:00Z,True,False
fia-formula-2-championship_2022_spa-francorchamps_starting-grid-2,1dec9ded-4f4b-44cf-9a16-95d284bae790,2022,11,5,GR,Starting Grid,,,False,False
fia-formula-2-championship_2022_spa-francorchamps_race-2,1dec9ded-4f4b-44cf-9a16-95d284bae790,2022,11,6,Race,Race,2022-08-28T08:20:00Z,2022-08-28T09:25:00Z,True,False
fia-formula-2-championship_2022_zandvoort_free-practice,947eb011-2ab4-4237-99cb-4e588b7c96db,2022,12,1,FP,Free Practice,2022-09-02T08:05:00Z,2022-09-02T08:50:00Z,False,False
fia-formula-2-championship_2022_zandvoort_qualifying,947eb011-2ab4-4237-99cb-4e588b7c96db,2022,12,2,Q,Qualifying,2022-09-02T13:00:00Z,2022-09-02T13:30:00Z,False,False
fia-formula-2-championship_2022_zandvoort_starting-grid-rg,947eb011-2ab4-4237-99cb-4e588b7c96db,2022,12,3,GR,Starting Grid RG,,,False,False
fia-formula-2-championship_2022_zandvoort_race,947eb011-2ab4-4237-99cb-4e588b7c96db,2022,12,4,Race,Race,2022-09-03T15:00:00Z,2022-09-03T15:50:00Z,True,False
fia-formula-2-championship_2022_zandvoort_starting-grid,947eb011-2ab4-4237-99cb-4e588b7c96db,2022,12,5,GR,Starting Grid,,,False,False
fia-formula-2-championship_2022_zandvoort_race-2,947eb011-2ab4-4237-99cb-4e588b7c96db,2022,12,6,Race,Race,2022-09-04T08:20:00Z,2022-09-04T09:25:00Z,True,False
fia-formula-2-championship_2022_monza_free-practice,51b7dc2a-3755-4eac-b9f3-5ced142c2a5b,2022,13,1,FP,Free Practice,2022-09-09T08:25:00Z,2022-09-09T09:10:00Z,False,False
fia-formula-2-championship_2022_monza_qualifying,51b7dc2a-3755-4eac-b9f3-5ced142c2a5b,2022,13,2,Q,Qualifying,2022-09-09T16:30:00Z,2022-09-09T17:00:00Z,False,False
fia-formula-2-championship_2022_monza_starting-grid,51b7dc2a-3755-4eac-b9f3-5ced142c2a5b,2022,13,3,GR,Starting Grid,,,False,False
fia-formula-2-championship_2022_monza_race,51b7dc2a-3755-4eac-b9f3-5ced142c2a5b,2022,13,4,Race,Race,2022-09-10T16:00:00Z,2022-09-10T16:50:00Z,True,False
fia-formula-2-championship_2022_monza_starting-grid-2,51b7dc2a-3755-4eac-b9f3-5ced142c2a5b,2022,13,5,GR,Starting Grid,,,False,False
fia-formula-2-championship_2022_monza_race-2,51b7dc2a-3755-4eac-b9f3-5ced142c2a5b,2022,13,6,Race,Race,2022-09-11T08:05:00Z,2022-09-11T09:10:00Z,True,False
fia-formula-2-championship_2022_yas-island_free-practice,018d07d9-1968-43fd-bf4b-402ab81064f1,2022,14,1,FP,Free Practice,2022-11-18T07:35:00Z,2022-11-18T08:20:00Z,False,False
fia-formula-2-championship_2022_yas-island_qualifying,018d07d9-1968-43fd-bf4b-402ab81064f1,2022,14,2,Q,Qualifying,2022-11-18T11:30:00Z,2022-11-18T12:00:00Z,False,False
fia-formula-2-championship_2022_yas-island_starting-grid,018d07d9-1968-43fd-bf4b-402ab81064f1,2022,14,3,GR,Starting Grid,,,False,False
fia-formula-2-championship_2022_yas-island_race,018d07d9-1968-43fd-bf4b-402ab81064f1,2022,14,4,Race,Race,2022-11-19T12:20:00Z,2022-11-19T13:10:00Z,True,False
fia-formula-2-championship_2022_yas-island_starting-grid-2,018d07d9-1968-43fd-bf4b-402ab81064f1,2022,14,5,GR,Starting Grid,,,False,False
fia-formula-2-championship_2022_yas-island_race-2,018d07d9-1968-43fd-bf4b-402ab81064f1,2022,14,6,Race,Race,2022-11-20T09:00:00Z,2022-11-20T10:05:00Z,True,False
fia-formula-2-championship_2023_sakhir_free-practice,21eb5cdd-810c-4531-924d-7c4990812526,2023,1,1,FP,Free Practice,2023-03-03T09:05:00Z,2023-03-03T09:50:00Z,False,False
fia-formula-2-championship_2023_sakhir_qualifying,21eb5cdd-810c-4531-924d-7c4990812526,2023,1,2,Q,Qualifying,2023-03-03T16:30:00Z,2023-03-03T17:00:00Z,False,False
fia-formula-2-championship_2023_sakhir_starting-grid,21eb5cdd-810c-4531-924d-7c4990812526,2023,1,3,GR,Starting Grid,,,False,False
fia-formula-2-championship_2023_sakhir_race,21eb5cdd-810c-4531-924d-7c4990812526,2023,1,4,Race,Race,2023-03-04T13:15:00Z,2023-03-04T14:05:00Z,True,False
fia-formula-2-championship_2023_sakhir_starting-grid-2,21eb5cdd-810c-4531-924d-7c4990812526,2023,1,5,GR,Starting Grid,,,False,False
fia-formula-2-championship_2023_sakhir_race-2,21eb5cdd-810c-4531-924d-7c4990812526,2023,1,6,Race,Race,2023-03-05T10:20:00Z,2023-03-05T11:25:00Z,True,False
fia-formula-2-championship_2023_jeddah_free-practice,858dcff2-1d05-4ce4-8033-24f9171f9dfc,2023,2,1,FP,Free Practice,2023-03-17T10:55:00Z,2023-03-17T11:40:00Z,False,False
fia-formula-2-championship_2023_jeddah_qualifying,858dcff2-1d05-4ce4-8033-24f9171f9dfc,2023,2,2,Q,Qualifying,2023-03-17T15:00:00Z,2023-03-17T15:30:00Z,False,False
fia-formula-2-championship_2023_jeddah_starting-grid,858dcff2-1d05-4ce4-8033-24f9171f9dfc,2023,2,3,GR,Starting Grid,,,False,False
fia-formula-2-championship_2023_jeddah_race,858dcff2-1d05-4ce4-8033-24f9171f9dfc,2023,2,4,Race,Race,2023-03-18T15:10:00Z,2023-03-18T16:00:00Z,True,False
fia-formula-2-championship_2023_jeddah_starting-grid-2,858dcff2-1d05-4ce4-8033-24f9171f9dfc,2023,2,5,GR,Starting Grid,,,False,False
fia-formula-2-championship_2023_jeddah_race-2,858dcff2-1d05-4ce4-8033-24f9171f9dfc,2023,2,6,Race,Race,2023-03-19T13:35:00Z,2023-03-19T14:40:00Z,True,False
fia-formula-2-championship_2023_melbourne_free-practice,bbb52160-69ad-404d-93f8-7c75fefe7c94,2023,3,1,FP,Free Practice,2023-03-30T23:00:00Z,2023-03-30T23:45:00Z,False,False
fia-formula-2-championship_2023_melbourne_qualifying,bbb52160-69ad-404d-93f8-7c75fefe7c94,2023,3,2,Q,Qualifying,2023-03-31T06:30:00Z,2023-03-31T07:00:00Z,False,False
fia-formula-2-championship_2023_melbourne_starting-grid,bbb52160-69ad-404d-93f8-7c75fefe7c94,2023,3,3,GR,Starting Grid,,,False,False
fia-formula-2-championship_2023_melbourne_race,bbb52160-69ad-404d-93f8-7c75fefe7c94,2023,3,4,Race,Race,2023-04-01T03:25:00Z,2023-04-01T04:15:00Z,True,False
fia-formula-2-championship_2023_melbourne_starting-grid-2,bbb52160-69ad-404d-93f8-7c75fefe7c94,2023,3,5,GR,Starting Grid,,,False,False
fia-formula-2-championship_2023_melbourne_race-2,bbb52160-69ad-404d-93f8-7c75fefe7c94,2023,3,6,Race,Race,2023-04-02T01:35:00Z,2023-04-02T02:40:00Z,True,False
