"raceId","year","round","positionDisplayOrder","positionNumber","positionText","constructorId","engineManufacturerId","points","positionsGained","championshipWon"
354,1981,12,10,10,"10","ensign","ford",5,0,false
354,1981,12,11,11,"11","alfa-romeo","alfa-romeo",3,0,false
354,1981,12,12,12,"12","theodore","ford",1,0,false
354,1981,12,13,12,"12","ats-wheels","ford",1,0,false
355,1981,13,1,1,"1","williams","ford",86,0,false
355,1981,13,2,2,"2","brabham","ford",57,0,false
355,1981,13,3,3,"3","renault","renault",48,0,false
355,1981,13,4,4,"4","ligier","matra",34,0,false
355,1981,13,5,5,"5","ferrari","ferrari",30,0,false
355,1981,13,6,6,"6","mclaren","ford",22,0,false
355,1981,13,7,7,"7","lotus","ford",18,0,false
355,1981,13,8,8,"8","arrows","ford",10,0,false
355,1981,13,9,9,"9","tyrrell","ford",10,0,false
355,1981,13,10,10,"10","ensign","ford",5,0,false
355,1981,13,11,11,"11","alfa-romeo","alfa-romeo",3,0,false
355,1981,13,12,12,"12","theodore","ford",1,0,false
355,1981,13,13,12,"12","ats-wheels","ford",1,0,false
356,1981,14,1,1,"1","williams","ford",86,0,true
356,1981,14,2,2,"2","brabham","ford",59,0,false
356,1981,14,3,3,"3","renault","renault",48,0,false
356,1981,14,4,4,"4","ligier","matra",43,0,false
356,1981,14,5,5,"5","ferrari","ferrari",34,0,false
356,1981,14,6,6,"6","mclaren","ford",28,0,false
356,1981,14,7,7,"7","lotus","ford",19,0,false
356,1981,14,8,8,"8","arrows","ford",10,0,false
356,1981,14,9,9,"9","tyrrell","ford",10,0,false
356,1981,14,10,10,"10","alfa-romeo","alfa-romeo",6,1,false
356,1981,14,11,11,"11","ensign","ford",5,-1,false
356,1981,14,12,12,"12","theodore","ford",1,0,false
356,1981,14,13,12,"12","ats-wheels","ford",1,0,false
357,1981,15,1,1,"1","williams","ford",95,0,true
357,1981,15,2,2,"2","brabham","ford",61,0,false
357,1981,15,3,3,"3","renault","renault",54,0,false
357,1981,15,4,4,"4","ligier","matra",44,0,false
357,1981,15,5,5,"5","ferrari","ferrari",34,0,false
357,1981,15,6,6,"6","mclaren","ford",28,0,false
357,1981,15,7,7,"7","lotus","ford",22,0,false
357,1981,15,8,8,"8","arrows","ford",10,0,false
357,1981,15,9,9,"9","alfa-romeo","alfa-romeo",10,1,false
357,1981,15,10,10,"10","tyrrell","ford",10,-1,false
357,1981,15,11,11,"11","ensign","ford",5,0,false
357,1981,15,12,12,"12","theodore","ford",1,0,false
357,1981,15,13,12,"12","ats-wheels","ford",1,0,false
358,1982,1,1,1,"1","renault","renault",13,,false
358,1982,1,2,2,"2","williams","ford",8,,false
358,1982,1,3,3,"3","mclaren","ford",4,,false
359,1982,2,1,1,"1","renault","renault",22,0,false
359,1982,2,2,2,"2","mclaren","ford",10,1,false
359,1982,2,3,3,"3","williams","ford",8,-1,false
359,1982,2,4,4,"4","lotus","ford",4,0,false
359,1982,2,5,5,"5","tyrrell","ford",3,-1,false
359,1982,2,6,6,"6","ats-wheels","ford",2,-2,false
359,1982,2,7,7,"7","ferrari","ferrari",1,-3,false
360,1982,3,1,1,"1","renault","renault",22,0,false
360,1982,3,2,2,"2","mclaren","ford",20,0,false
360,1982,3,3,3,"3","williams","ford",14,0,false
360,1982,3,4,4,"4","lotus","ford",6,0,false
360,1982,3,5,5,"5","tyrrell","ford",6,0,false
360,1982,3,6,6,"6","brabham","ford",4,2,false
360,1982,3,7,7,"7","ats-wheels","ford",2,-1,false
360,1982,3,8,8,"8","ferrari","ferrari",1,-1,false
361,1982,4,1,1,"1","renault","renault",22,0,false
361,1982,4,2,2,"2","mclaren","ford",20,0,false
361,1982,4,3,3,"3","ferrari","ferrari",16,5,false
361,1982,4,4,4,"4","williams","ford",14,-1,false
361,1982,4,5,5,"5","tyrrell","ford",10,0,false
361,1982,4,6,6,"6","lotus","ford",6,-2,false
361,1982,4,7,7,"7","brabham","ford",4,-1,false
361,1982,4,8,8,"8","ats-wheels","ford",4,-1,false
361,1982,4,9,9,"9","osella","ford",3,0,false
362,1982,5,1,1,"1","mclaren","ford",29,1,false
362,1982,5,2,2,"2","renault","renault",22,-1,false
362,1982,5,3,3,"3","williams","ford",20,1,false
362,1982,5,4,4,"4","ferrari","ferrari",16,-1,false
362,1982,5,5,5,"5","tyrrell","ford",10,0,false
362,1982,5,6,6,"6","lotus","ford",9,0,false
362,1982,5,7,7,"7","brabham","ford",4,0,false
362,1982,5,8,7,"7","ligier","matra",4,3,false
362,1982,5,9,9,"9","ats-wheels","ford",4,-1,false
362,1982,5,10,10,"10","osella","ford",3,-1,false
362,1982,5,11,11,"11","brabham","bmw",2,-1,false
362,1982,5,12,12,"12","fittipaldi","ford",1,-2,false
363,1982,6,1,1,"1","mclaren","ford",29,0,false
363,1982,6,2,2,"2","renault","renault",22,0,false
363,1982,6,3,3,"3","ferrari","ferrari",22,1,false
363,1982,6,4,4,"4","williams","ford",21,-1,false
363,1982,6,5,5,"5","lotus","ford",14,1,false
363,1982,6,6,6,"6","brabham","ford",13,1,false
363,1982,6,7,7,"7","tyrrell","ford",10,-2,false
363,1982,6,8,8,"8","ligier","matra",4,-1,false
363,1982,6,9,8,"8","alfa-romeo","alfa-romeo",4,5,false
363,1982,6,10,10,"10","ats-wheels","ford",4,-1,false
363,1982,6,11,11,"11","osella","ford",3,-1,false
363,1982,6,12,12,"12","brabham","bmw",2,-1,false
363,1982,6,13,13,"13","fittipaldi","ford",1,-1,false
364,1982,7,1,1,"1","mclaren","ford",38,0,false
364,1982,7,2,2,"2","ferrari","ferrari",26,1,false
364,1982,7,3,3,"3","williams","ford",26,1,false
364,1982,7,4,4,"4","renault","renault",22,-2,false
364,1982,7,5,5,"5","lotus","ford",14,0,false
364,1982,7,6,6,"6","brabham","ford",13,0,false
364,1982,7,7,7,"7","ligier","matra",11,1,false
364,1982,7,8,8,"8","tyrrell","ford",10,-1,false
364,1982,7,9,9,"9","alfa-romeo","alfa-romeo",4,-1,false
364,1982,7,10,10,"10","ats-wheels","ford",4,0,false
364,1982,7,11,11,"11","osella","ford",3,0,false
364,1982,7,12,12,"12","brabham","bmw",2,0,false
364,1982,7,13,13,"13","fittipaldi","ford",1,0,false
365,1982,8,1,1,"1","mclaren","ford",42,0,false
365,1982,8,2,2,"2","ferrari","ferrari",26,0,false
365,1982,8,3,3,"3","williams","ford",26,0,false
365,1982,8,4,4,"4","renault","renault",22,0,false
365,1982,8,5,5,"5","brabham","ford",19,1,false
365,1982,8,6,6,"6","lotus","ford",17,-1,false
365,1982,8,7,7,"7","brabham","bmw",11,5,false
365,1982,8,8,8,"8","ligier","matra",11,-1,false
365,1982,8,9,9,"9","tyrrell","ford",10,-1,false
365,1982,8,10,10,"10","alfa-romeo","alfa-romeo",5,-1,false
365,1982,8,11,11,"11","ats-wheels","ford",4,-1,false
365,1982,8,12,12,"12","osella","ford",3,-1,false
365,1982,8,13,13,"13","arrows","ford",2,1,false
365,1982,8,14,14,"14","fittipaldi","ford",1,-1,false
366,1982,9,1,1,"1","mclaren","ford",45,0,false
366,1982,9,2,2,"2","ferrari","ferrari",35,0,false
366,1982,9,3,3,"3","williams","ford",32,0,false
366,1982,9,4,4,"4","renault","renault",22,0,false
366,1982,9,5,5,"5","brabham","ford",19,0,false
366,1982,9,6,6,"6","brabham","bmw",17,1,false
366,1982,9,7,7,"7","lotus","ford",17,-1,false
366,1982,9,8,8,"8","ligier","matra",11,0,false
366,1982,9,9,9,"9","tyrrell","ford",10,0,false
366,1982,9,10,10,"10","alfa-romeo","alfa-romeo",5,0,false
366,1982,9,11,11,"11","ats-wheels","ford",4,0,false
366,1982,9,12,12,"12","osella","ford",3,0,false
366,1982,9,13,13,"13","arrows","ford",3,0,false
366,1982,9,14,14,"14","fittipaldi","ford",1,0,false
367,1982,10,1,1,"1","mclaren","ford",54,0,false
367,1982,10,2,2,"2","ferrari","ferrari",45,0,false
367,1982,10,3,3,"3","williams","ford",34,0,false
367,1982,10,4,4,"4","renault","renault",23,0,false
367,1982,10,5,5,"5","lotus","ford",20,2,false
367,1982,10,6,6,"6","brabham","ford",19,-1,false
367,1982,10,7,7,"7","brabham","bmw",17,-1,false
367,1982,10,8,8,"8","ligier","matra",11,0,false
367,1982,10,9,9,"9","tyrrell","ford",10,0,false
367,1982,10,10,10,"10","alfa-romeo","alfa-romeo",5,0,false
367,1982,10,11,11,"11","ats-wheels","ford",4,0,false
367,1982,10,12,12,"12","osella","ford",3,0,false
367,1982,10,13,13,"13","arrows","ford",3,0,false
367,1982,10,14,14,"14","fittipaldi","ford",1,0,false
368,1982,11,1,1,"1","mclaren","ford",54,0,false
368,1982,11,2,2,"2","ferrari","ferrari",52,0,false
368,1982,11,3,3,"3","renault","renault",38,1,false
368,1982,11,4,4,"4","williams","ford",36,-1,false
368,1982,11,5,5,"5","lotus","ford",20,0,false
368,1982,11,6,6,"6","brabham","ford",19,0,false
368,1982,11,7,7,"7","brabham","bmw",17,0,false
368,1982,11,8,8,"8","ligier","matra",11,0,false
368,1982,11,9,9,"9","tyrrell","ford",11,0,false
368,1982,11,10,10,"10","alfa-romeo","alfa-romeo",5,0,false
368,1982,11,11,11,"11","ats-wheels","ford",4,0,false
368,1982,11,12,12,"12","osella","ford",3,0,false
368,1982,11,13,13,"13","arrows","ford",3,0,false
368,1982,11,14,14,"14","fittipaldi","ford",1,0,false
369,1982,12,1,1,"1","ferrari","ferrari",61,1,false
369,1982,12,2,2,"2","mclaren","ford",54,-1,false
369,1982,12,3,3,"3","renault","renault",44,0,false
369,1982,12,4,4,"4","williams","ford",40,0,false
369,1982,12,5,5,"5","lotus","ford",20,0,false
369,1982,12,6,6,"6","brabham","ford",19,0,false
369,1982,12,7,7,"7","brabham","bmw",17,0,false
369,1982,12,8,8,"8","tyrrell","ford",14,1,false
369,1982,12,9,9,"9","ligier","matra",11,-1,false
369,1982,12,10,10,"10","alfa-romeo","alfa-romeo",7,0,false
369,1982,12,11,11,"11","ats-wheels","ford",4,0,false
369,1982,12,12,12,"12","arrows","ford",4,1,false
369,1982,12,13,13,"13","osella","ford",3,-1,false
369,1982,12,14,14,"14","fittipaldi","ford",1,0,false
370,1982,13,1,1,"1","ferrari","ferrari",64,0,false
370,1982,13,2,2,"2","mclaren","ford",56,0,false
370,1982,13,3,3,"3","williams","ford",46,1,false
370,1982,13,4,4,"4","renault","renault",44,-1,false
370,1982,13,5,5,"5","lotus","ford",29,0,false
370,1982,13,6,6,"6","brabham","ford",19,0,false
370,1982,13,7,7,"7","brabham","bmw",17,0,false
370,1982,13,8,8,"8","ligier","matra",15,1,false
370,1982,13,9,9,"9","tyrrell","ford",14,-1,false
370,1982,13,10,10,"10","alfa-romeo","alfa-romeo",7,0,false
370,1982,13,11,11,"11","arrows","ford",5,1,false
370,1982,13,12,12,"12","ats-wheels","ford",4,-1,false
370,1982,13,13,13,"13","osella","ford",3,0,false
370,1982,13,14,14,"14","fittipaldi","ford",1,0,false
371,1982,14,1,1,"1","ferrari","ferrari",64,0,false
371,1982,14,2,2,"2","mclaren","ford",60,0,false
371,1982,14,3,3,"3","williams","ford",55,0,false
371,1982,14,4,4,"4","renault","renault",50,0,false
371,1982,14,5,5,"5","lotus","ford",30,0,false
371,1982,14,6,6,"6","brabham","bmw",22,1,false
371,1982,14,7,7,"7","brabham","ford",19,-1,false
371,1982,14,8,8,"8","ligier","matra",15,0,false
371,1982,14,9,9,"9","tyrrell","ford",14,0,false
371,1982,14,10,10,"10","alfa-romeo","alfa-romeo",7,0,false
371,1982,14,11,11,"11","arrows","ford",5,0,false
371,1982,14,12,12,"12","ats-wheels","ford",4,0,false
371,1982,14,13,13,"13","osella","ford",3,0,false
371,1982,14,14,14,"14","fittipaldi","ford",1,0,false
372,1982,15,1,1,"1","ferrari","ferrari",74,0,false
372,1982,15,2,2,"2","mclaren","ford",63,0,false
372,1982,15,3,3,"3","renault","renault",59,1,false
372,1982,15,4,4,"4","williams","ford",55,-1,false
372,1982,15,5,5,"5","lotus","ford",30,0,false
372,1982,15,6,6,"6","brabham","bmw",22,0,false
372,1982,15,7,7,"7","brabham","ford",19,0,false
372,1982,15,8,8,"8","ligier","matra",16,0,false
372,1982,15,9,9,"9","tyrrell","ford",16,0,false
372,1982,15,10,10,"10","alfa-romeo","alfa-romeo",7,0,false
372,1982,15,11,11,"11","arrows","ford",5,0,false
372,1982,15,12,12,"12","ats-wheels","ford",4,0,false
372,1982,15,13,13,"13","osella","ford",3,0,false
372,1982,15,14,14,"14","fittipaldi","ford",1,0,false
373,1982,16,1,1,"1","ferrari","ferrari",74,0,true
373,1982,16,2,2,"2","mclaren","ford",69,0,false
373,1982,16,3,3,"3","renault","renault",62,0,false
373,1982,16,4,4,"4","williams","ford",58,0,false
373,1982,16,5,5,"5","lotus","ford",30,0,false
373,1982,16,6,6,"6","tyrrell","ford",25,3,false
373,1982,16,7,7,"7","brabham","bmw",22,-1,false
373,1982,16,8,8,"8","ligier","matra",20,0,false
373,1982,16,9,9,"9","brabham","ford",19,-2,false
373,1982,16,10,10,"10","alfa-romeo","alfa-romeo",7,0,false
373,1982,16,11,11,"11","arrows","ford",5,0,false
373,1982,16,12,12,"12","ats-wheels","ford",4,0,false
373,1982,16,13,13,"13","osella","ford",3,0,false
373,1982,16,14,14,"14","fittipaldi","ford",1,0,false
374,1983,1,1,1,"1","brabham","bmw",9,,false
374,1983,1,2,2,"2","mclaren","ford",4,,false
374,1983,1,3,3,"3","williams","ford",3,,false
374,1983,1,4,4,"4","ferrari","ferrari",2,,false
374,1983,1,5,5,"5","arrows","ford",1,,false
375,1983,2,1,1,"1","mclaren","ford",19,1,false
375,1983,2,2,2,"2","brabham","bmw",9,-1,false
375,1983,2,3,3,"3","ferrari","ferrari",6,1,false
375,1983,2,4,4,"4","williams","ford",6,-1,false
375,1983,2,5,5,"5","arrows","ford",3,0,false
375,1983,2,6,6,"6","theodore","ford",1,0,false
376,1983,3,1,1,"1","mclaren","ford",19,0,false
376,1983,3,2,2,"2","brabham","bmw",15,0,false
376,1983,3,3,3,"3","renault","renault",13,4,false
376,1983,3,4,4,"4","ferrari","ferrari",9,-1,false
376,1983,3,5,5,"5","williams","ford",9,-1,false
376,1983,3,6,6,"6","arrows","ford",3,-1,false
376,1983,3,7,7,"7","theodore","ford",1,-1,false
377,1983,4,1,1,"1","ferrari","ferrari",22,3,false
377,1983,4,2,2,"2","mclaren","ford",21,-1,false
377,1983,4,3,3,"3","renault","renault",19,0,false
377,1983,4,4,4,"4","brabham","bmw",15,-2,false
377,1983,4,5,5,"5","williams","ford",12,0,false
377,1983,4,6,6,"6","arrows","ford",4,0,false
377,1983,4,7,7,"7","theodore","ford",1,0,false
378,1983,5,1,1,"1","ferrari","ferrari",25,0,false
378,1983,5,2,2,"2","renault","renault",23,1,false
378,1983,5,3,3,"3","brabham","bmw",21,1,false
378,1983,5,4,4,"4","mclaren","ford",21,-2,false
378,1983,5,5,5,"5","williams","ford",21,0,false
378,1983,5,6,6,"6","arrows","ford",4,0,false
378,1983,5,7,7,"7","tyrrell","ford",2,1,false
378,1983,5,8,8,"8","theodore","ford",1,-1,false
378,1983,5,9,8,"8","alfa-romeo","alfa-romeo",1,0,false
379,1983,6,1,1,"1","renault","renault",36,1,false
379,1983,6,2,2,"2","ferrari","ferrari",31,-1,false
379,1983,6,3,3,"3","brabham","bmw",24,0,false
379,1983,6,4,4,"4","williams","ford",24,1,false
379,1983,6,5,5,"5","mclaren","ford",21,-1,false
379,1983,6,6,6,"6","arrows","ford",4,0,false
379,1983,6,7,7,"7","tyrrell","ford",2,0,false
379,1983,6,8,8,"8","theodore","ford",1,0,false
379,1983,6,9,8,"8","alfa-romeo","alfa-romeo",1,0,false
380,1983,7,1,1,"1","renault","renault",36,0,false
380,1983,7,2,2,"2","williams","ford",32,2,false
380,1983,7,3,3,"3","ferrari","ferrari",31,-1,false
380,1983,7,4,4,"4","brabham","bmw",27,-1,false
380,1983,7,5,5,"5","mclaren","ford",25,0,false
380,1983,7,6,6,"6","tyrrell","ford",11,1,false
380,1983,7,7,7,"7","arrows","ford",4,-1,false
380,1983,7,8,8,"8","theodore","ford",1,0,false
380,1983,7,9,8,"8","alfa-romeo","alfa-romeo",1,0,false
380,1983,7,10,8,"8","lotus","ford",1,2,false
381,1983,8,1,1,"1","renault","renault",44,0,false
381,1983,8,2,2,"2","ferrari","ferrari",44,1,false
381,1983,8,3,3,"3","williams","ford",35,-1,false
381,1983,8,4,4,"4","brabham","bmw",27,0,false
381,1983,8,5,5,"5","mclaren","ford",26,0,false
381,1983,8,6,6,"6","tyrrell","ford",11,0,false
381,1983,8,7,7,"7","arrows","ford",4,0,false
381,1983,8,8,8,"8","theodore","ford",1,0,false
381,1983,8,9,8,"8","alfa-romeo","alfa-romeo",1,0,false
381,1983,8,10,8,"8","lotus","ford",1,0,false
382,1983,9,1,1,"1","renault","renault",53,0,false
382,1983,9,2,2,"2","ferrari","ferrari",50,0,false
382,1983,9,3,3,"3","williams","ford",35,0,false
382,1983,9,4,4,"4","brabham","bmw",33,0,false
382,1983,9,5,5,"5","mclaren","ford",27,0,false
382,1983,9,6,6,"6","tyrrell","ford",11,0,false
382,1983,9,7,7,"7","arrows","ford",4,0,false
382,1983,9,8,8,"8","lotus","renault",3,3,false
382,1983,9,9,9,"9","theodore","ford",1,-1,false
382,1983,9,10,9,"9","alfa-romeo","alfa-romeo",1,-1,false
382,1983,9,11,9,"9","lotus","ford",1,-1,false
383,1983,10,1,1,"1","ferrari","ferrari",59,1,false
383,1983,10,2,2,"2","renault","renault",56,-1,false
383,1983,10,3,3,"3","brabham","bmw",37,1,false
383,1983,10,4,4,"4","williams","ford",36,-1,false
383,1983,10,5,5,"5","mclaren","ford",29,0,false
383,1983,10,6,6,"6","tyrrell","ford",11,0,false
383,1983,10,7,7,"7","alfa-romeo","alfa-romeo",7,2,false
383,1983,10,8,8,"8","arrows","ford",4,-1,false
383,1983,10,9,9,"9","lotus","renault",3,-1,false
383,1983,10,10,10,"10","theodore","ford",1,-1,false
383,1983,10,11,10,"10","lotus","ford",1,-1,false
384,1983,11,1,1,"1","renault","renault",68,1,false
384,1983,11,2,2,"2","ferrari","ferrari",65,-1,false
384,1983,11,3,3,"3","brabham","bmw",41,0,false
384,1983,11,4,4,"4","williams","ford",36,0,false
384,1983,11,5,5,"5","mclaren","ford",30,0,false
384,1983,11,6,6,"6","tyrrell","ford",11,0,false
384,1983,11,7,7,"7","alfa-romeo","alfa-romeo",7,0,false
384,1983,11,8,8,"8","lotus","renault",5,1,false
384,1983,11,9,9,"9","arrows","ford",4,-1,false
384,1983,11,10,10,"10","theodore","ford",1,0,false
384,1983,11,11,10,"10","lotus","ford",1,0,false
385,1983,12,1,1,"1","ferrari","ferrari",80,1,false
385,1983,12,2,2,"2","renault","renault",68,-1,false
385,1983,12,3,3,"3","brabham","bmw",41,0,false
385,1983,12,4,4,"4","williams","ford",36,0,false
385,1983,12,5,5,"5","mclaren","ford",34,0,false
385,1983,12,6,6,"6","tyrrell","ford",12,0,false
385,1983,12,7,7,"7","alfa-romeo","alfa-romeo",9,0,false
385,1983,12,8,8,"8","lotus","renault",5,0,false
385,1983,12,9,9,"9","arrows","ford",4,0,false
385,1983,12,10,10,"10","toleman","hart",3,2,false
385,1983,12,11,11,"11","theodore","ford",1,-1,false
385,1983,12,12,11,"11","lotus","ford",1,-1,false
386,1983,13,1,1,"1","ferrari","ferrari",89,0,false
386,1983,13,2,2,"2","renault","renault",72,0,false
386,1983,13,3,3,"3","brabham","bmw",50,0,false
386,1983,13,4,4,"4","williams","ford",36,0,false
386,1983,13,5,5,"5","mclaren","ford",34,0,false
386,1983,13,6,6,"6","tyrrell","ford",12,0,false
386,1983,13,7,7,"7","alfa-romeo","alfa-romeo",9,0,false
386,1983,13,8,8,"8","lotus","renault",7,0,false
386,1983,13,9,9,"9","toleman","hart",4,1,false
386,1983,13,10,10,"10","arrows","ford",4,-1,false
386,1983,13,11,11,"11","theodore","ford",1,0,false
386,1983,13,12,11,"11","lotus","ford",1,0,false
387,1983,14,1,1,"1","ferrari","ferrari",89,0,false
387,1983,14,2,2,"2","renault","renault",78,0,false
387,1983,14,3,3,"3","brabham","bmw",59,0,false
387,1983,14,4,4,"4","williams","ford",36,0,false
387,1983,14,5,5,"5","mclaren","ford",34,0,false
387,1983,14,6,6,"6","tyrrell","ford",12,0,false
387,1983,14,7,7,"7","alfa-romeo","alfa-romeo",12,0,false
387,1983,14,8,8,"8","lotus","renault",11,0,false
387,1983,14,9,9,"9","toleman","hart",7,0,false
387,1983,14,10,10,"10","arrows","ford",4,0,false
387,1983,14,11,11,"11","theodore","ford",1,0,false
387,1983,14,12,11,"11","lotus","ford",1,0,false
388,1983,15,1,1,"1","ferrari","ferrari",89,0,true
388,1983,15,2,2,"2","renault","renault",79,0,false
388,1983,15,3,3,"3","brabham","bmw",72,0,false
388,1983,15,4,4,"4","williams","ford",36,0,false
388,1983,15,5,5,"5","mclaren","ford",34,0,false
388,1983,15,6,6,"6","alfa-romeo","alfa-romeo",18,1,false
388,1983,15,7,7,"7","tyrrell","ford",12,-1,false
388,1983,15,8,8,"8","lotus","renault",11,0,false
388,1983,15,9,9,"9","toleman","hart",10,0,false
388,1983,15,10,10,"10","arrows","ford",4,0,false
388,1983,15,11,11,"11","williams","honda",2,2,false
388,1983,15,12,12,"12","theodore","ford",1,-1,false
388,1983,15,13,12,"12","lotus","ford",1,-1,false
389,1984,1,1,1,"1","mclaren","tag",9,,false
389,1984,1,2,2,"2","williams","honda",6,,false
389,1984,1,3,3,"3","lotus","renault",4,,false
389,1984,1,4,4,"4","alfa-romeo","alfa-romeo",3,,false
389,1984,1,5,5,"5","renault","renault",2,,false
389,1984,1,6,6,"6","arrows","ford",1,,false
390,1984,2,1,1,"1","mclaren","tag",24,0,false
390,1984,2,2,2,"2","williams","honda",6,0,false
390,1984,2,3,3,"3","renault","renault",6,2,false
390,1984,2,4,4,"4","alfa-romeo","alfa-romeo",6,0,false
390,1984,2,5,5,"5","lotus","renault",4,-2,false
390,1984,2,6,6,"6","ligier","renault",2,1,false
390,1984,2,7,7,"7","arrows","ford",1,-1,false
390,1984,2,8,7,"7","toleman","hart",1,0,false
391,1984,3,1,1,"1","mclaren","tag",24,0,false
391,1984,3,2,2,"2","ferrari","ferrari",13,7,false
391,1984,3,3,3,"3","renault","renault",12,0,false
391,1984,3,4,4,"4","williams","honda",9,-2,false
391,1984,3,5,5,"5","lotus","renault",6,0,false
391,1984,3,6,6,"6","alfa-romeo","alfa-romeo",6,-2,false
391,1984,3,7,7,"7","ligier","renault",2,-1,false
391,1984,3,8,8,"8","toleman","hart",2,-1,false
391,1984,3,9,9,"9","arrows","ford",1,-2,false
392,1984,4,1,1,"1","mclaren","tag",33,0,false
392,1984,4,2,2,"2","ferrari","ferrari",19,0,false
392,1984,4,3,3,"3","renault","renault",15,0,false
392,1984,4,4,4,"4","lotus","renault",10,1,false
392,1984,4,5,5,"5","williams","honda",9,-1,false
392,1984,4,6,6,"6","alfa-romeo","alfa-romeo",6,0,false
392,1984,4,7,7,"7","ligier","renault",3,0,false
392,1984,4,8,7,"7","arrows","ford",3,2,false
392,1984,4,9,9,"9","toleman","hart",2,-1,false
393,1984,5,1,1,"1","mclaren","tag",42,0,false
393,1984,5,2,2,"2","ferrari","ferrari",22,0,false
393,1984,5,3,3,"3","renault","renault",21,0,false
393,1984,5,4,4,"4","lotus","renault",16,0,false
393,1984,5,5,5,"5","williams","honda",10,0,false
393,1984,5,6,6,"6","alfa-romeo","alfa-romeo",6,0,false
393,1984,5,7,7,"7","ligier","renault",3,0,false
393,1984,5,8,7,"7","arrows","ford",3,0,false
393,1984,5,9,9,"9","toleman","hart",2,0,false
394,1984,6,1,1,"1","mclaren","tag",46.5,0,false
394,1984,6,2,2,"2","ferrari","ferrari",24.5,0,false
394,1984,6,3,3,"3","renault","renault",21,0,false
394,1984,6,4,4,"4","lotus","renault",17,0,false
394,1984,6,5,5,"5","williams","honda",11.5,0,false
394,1984,6,6,6,"6","alfa-romeo","alfa-romeo",6,0,false
394,1984,6,7,7,"7","toleman","hart",5,2,false
394,1984,6,8,8,"8","ligier","renault",3,-1,false
394,1984,6,9,8,"8","arrows","ford",3,-1,false
395,1984,7,1,1,"1","mclaren","tag",56.5,0,false
395,1984,7,2,2,"2","ferrari","ferrari",26.5,0,false
395,1984,7,3,3,"3","renault","renault",21,0,false
395,1984,7,4,4,"4","lotus","renault",21,0,false
395,1984,7,5,5,"5","williams","honda",11.5,0,false
395,1984,7,6,6,"6","brabham","bmw",9,4,false
395,1984,7,7,7,"7","alfa-romeo","alfa-romeo",6,-1,false
395,1984,7,8,8,"8","toleman","hart",5,-1,false
395,1984,7,9,9,"9","ligier","renault",3,-1,false
395,1984,7,10,9,"9","arrows","ford",3,-1,false
396,1984,8,1,1,"1","mclaren","tag",59.5,0,false
396,1984,8,2,2,"2","lotus","renault",27,2,false
396,1984,8,3,3,"3","ferrari","ferrari",26.5,-1,false
396,1984,8,4,4,"4","brabham","bmw",22,2,false
396,1984,8,5,5,"5","renault","renault",21,-2,false
396,1984,8,6,6,"6","williams","honda",13.5,-1,false
396,1984,8,7,7,"7","alfa-romeo","alfa-romeo",6,0,false
396,1984,8,8,8,"8","toleman","hart",5,0,false
396,1984,8,9,9,"9","ligier","renault",3,0,false
396,1984,8,10,9,"9","arrows","ford",3,0,false
397,1984,9,1,1,"1","mclaren","tag",59.5,0,false
397,1984,9,2,2,"2","ferrari","ferrari",32.5,1,false
397,1984,9,3,3,"3","lotus","renault",32,-1,false
397,1984,9,4,4,"4","williams","honda",25.5,2,false
397,1984,9,5,5,"5","brabham","bmw",22,-1,false
397,1984,9,6,6,"6","renault","renault",21,-1,false
397,1984,9,7,7,"7","alfa-romeo","alfa-romeo",6,0,false
397,1984,9,8,8,"8","toleman","hart",5,0,false
397,1984,9,9,9,"9","ligier","renault",3,0,false
397,1984,9,10,9,"9","arrows","ford",3,0,false
397,1984,9,11,11,"11","osella","alfa-romeo",2,0,false
398,1984,10,1,1,"1","mclaren","tag",68.5,0,false
398,1984,10,2,2,"2","ferrari","ferrari",35.5,0,false
398,1984,10,3,3,"3","lotus","renault",35,0,false
398,1984,10,4,4,"4","renault","renault",27,2,false
398,1984,10,5,5,"5","williams","honda",25.5,-1,false
398,1984,10,6,6,"6","brabham","bmw",22,-1,false
398,1984,10,7,7,"7","toleman","hart",9,1,false
398,1984,10,8,8,"8","alfa-romeo","alfa-romeo",6,-1,false
398,1984,10,9,9,"9","ligier","renault",3,0,false
398,1984,10,10,9,"9","arrows","ford",3,0,false
398,1984,10,11,11,"11","osella","alfa-romeo",2,0,false
399,1984,11,1,1,"1","mclaren","tag",83.5,0,false
399,1984,11,2,2,"2","lotus","renault",38,1,false
399,1984,11,3,3,"3","ferrari","ferrari",36.5,-1,false
399,1984,11,4,4,"4","renault","renault",33,0,false
399,1984,11,5,5,"5","williams","honda",25.5,0,false
399,1984,11,6,6,"6","brabham","bmw",22,0,false
399,1984,11,7,7,"7","toleman","hart",9,0,false
399,1984,11,8,8,"8","alfa-romeo","alfa-romeo",6,0,false
399,1984,11,9,9,"9","ligier","renault",3,0,false
399,1984,11,10,9,"9","arrows","ford",3,0,false
399,1984,11,11,11,"11","osella","alfa-romeo",2,0,false
400,1984,12,1,1,"1","mclaren","tag",92.5,0,false
400,1984,12,2,2,"2","ferrari","ferrari",40.5,1,false
400,1984,12,3,3,"3","lotus","renault",38,-1,false
400,1984,12,4,4,"4","renault","renault",33,0,false
400,1984,12,5,5,"5","brabham","bmw",31,1,false
400,1984,12,6,6,"6","williams","honda",25.5,-1,false
400,1984,12,7,7,"7","toleman","hart",9,0,false
