raceId,seasonKey,year,round,driverNumber,driverId,constructorId,chassisId,engineId
fe-2020-21-r8-puebla,2020-21,2021,8,11,lucas-di-grassi,audi-sport-abt-schaeffler,spark-srt05e,audi-e-tron-fe07
fe-2020-21-r8-puebla,2020-21,2021,8,33,rene-rast,audi-sport-abt-schaeffler,spark-srt05e,audi-e-tron-fe07
fe-2020-21-r8-puebla,2020-21,2021,8,48,edoardo-mortara,rokit-venturi-racing,spark-srt05e,mercedes-eq-silver-arrow-02
fe-2020-21-r8-puebla,2020-21,2021,8,27,jake-dennis,bmw-i-andretti-motorsport,spark-srt05e,bmw-ife-21
fe-2020-21-r8-puebla,2020-21,2021,8,13,antonio-felix-da-costa,ds-techeetah,spark-srt05e,ds-e-tense-fe21
fe-2020-21-r8-puebla,2020-21,2021,8,5,stoffel-vandoorne,mercedes-eq-formula-e-team,spark-srt05e,mercedes-eq-silver-arrow-02
fe-2020-21-r8-puebla,2020-21,2021,8,20,mitch-evans,jaguar-racing,spark-srt05e,jaguar-i-type-5
fe-2020-21-r8-puebla,2020-21,2021,8,17,nyck-de-vries,mercedes-eq-formula-e-team,spark-srt05e,mercedes-eq-silver-arrow-02
fe-2020-21-r8-puebla,2020-21,2021,8,8,oliver-turvey,nio-333-fe-team,spark-srt05e,nio-333-001
fe-2020-21-r8-puebla,2020-21,2021,8,28,maximilian-gunther,bmw-i-andretti-motorsport,spark-srt05e,bmw-ife-21
fe-2020-21-r8-puebla,2020-21,2021,8,88,tom-blomqvist,nio-333-fe-team,spark-srt05e,nio-333-001
fe-2020-21-r8-puebla,2020-21,2021,8,71,norman-nato,rokit-venturi-racing,spark-srt05e,mercedes-eq-silver-arrow-02
fe-2020-21-r8-puebla,2020-21,2021,8,7,sergio-sette-camara,dragon-penske-autosport,spark-srt05e,penske-ev-5
fe-2020-21-r8-puebla,2020-21,2021,8,4,robin-frijns,envision-virgin-racing,spark-srt05e,audi-e-tron-fe07
fe-2020-21-r8-puebla,2020-21,2021,8,6,joel-eriksson,dragon-penske-autosport,spark-srt05e,penske-ev-5
fe-2020-21-r8-puebla,2020-21,2021,8,25,jean-eric-vergne,ds-techeetah,spark-srt05e,ds-e-tense-fe21
fe-2020-21-r8-puebla,2020-21,2021,8,99,pascal-wehrlein,tag-heuer-porsche-formula-e-team,spark-srt05e,porsche-99x-electric
fe-2020-21-r8-puebla,2020-21,2021,8,36,andre-lotterer,tag-heuer-porsche-formula-e-team,spark-srt05e,porsche-99x-electric
fe-2020-21-r8-puebla,2020-21,2021,8,23,sebastien-buemi,nissan-e-dams,spark-srt05e,nissan-im03
fe-2020-21-r8-puebla,2020-21,2021,8,22,oliver-rowland,nissan-e-dams,spark-srt05e,nissan-im03
fe-2020-21-r8-puebla,2020-21,2021,8,10,sam-bird,jaguar-racing,spark-srt05e,jaguar-i-type-5
fe-2020-21-r8-puebla,2020-21,2021,8,37,nick-cassidy,envision-virgin-racing,spark-srt05e,audi-e-tron-fe07
fe-2020-21-r9-puebla,2020-21,2021,9,48,edoardo-mortara,rokit-venturi-racing,spark-srt05e,mercedes-eq-silver-arrow-02
fe-2020-21-r9-puebla,2020-21,2021,9,37,nick-cassidy,envision-virgin-racing,spark-srt05e,audi-e-tron-fe07
fe-2020-21-r9-puebla,2020-21,2021,9,22,oliver-rowland,nissan-e-dams,spark-srt05e,nissan-im03
fe-2020-21-r9-puebla,2020-21,2021,9,99,pascal-wehrlein,tag-heuer-porsche-formula-e-team,spark-srt05e,porsche-99x-electric
fe-2020-21-r9-puebla,2020-21,2021,9,27,jake-dennis,bmw-i-andretti-motorsport,spark-srt05e,bmw-ife-21
fe-2020-21-r9-puebla,2020-21,2021,9,28,maximilian-gunther,bmw-i-andretti-motorsport,spark-srt05e,bmw-ife-21
fe-2020-21-r9-puebla,2020-21,2021,9,25,jean-eric-vergne,ds-techeetah,spark-srt05e,ds-e-tense-fe21
fe-2020-21-r9-puebla,2020-21,2021,9,20,mitch-evans,jaguar-racing,spark-srt05e,jaguar-i-type-5
fe-2020-21-r9-puebla,2020-21,2021,9,33,rene-rast,audi-sport-abt-schaeffler,spark-srt05e,audi-e-tron-fe07
fe-2020-21-r9-puebla,2020-21,2021,9,4,robin-frijns,envision-virgin-racing,spark-srt05e,audi-e-tron-fe07
fe-2020-21-r9-puebla,2020-21,2021,9,10,sam-bird,jaguar-racing,spark-srt05e,jaguar-i-type-5
fe-2020-21-r9-puebla,2020-21,2021,9,5,stoffel-vandoorne,mercedes-eq-formula-e-team,spark-srt05e,mercedes-eq-silver-arrow-02
fe-2020-21-r9-puebla,2020-21,2021,9,23,sebastien-buemi,nissan-e-dams,spark-srt05e,nissan-im03
fe-2020-21-r9-puebla,2020-21,2021,9,6,joel-eriksson,dragon-penske-autosport,spark-srt05e,penske-ev-5
fe-2020-21-r9-puebla,2020-21,2021,9,7,sergio-sette-camara,dragon-penske-autosport,spark-srt05e,penske-ev-5
fe-2020-21-r9-puebla,2020-21,2021,9,36,andre-lotterer,tag-heuer-porsche-formula-e-team,spark-srt05e,porsche-99x-electric
fe-2020-21-r9-puebla,2020-21,2021,9,11,lucas-di-grassi,audi-sport-abt-schaeffler,spark-srt05e,audi-e-tron-fe07
fe-2020-21-r9-puebla,2020-21,2021,9,13,antonio-felix-da-costa,ds-techeetah,spark-srt05e,ds-e-tense-fe21
fe-2020-21-r9-puebla,2020-21,2021,9,88,tom-blomqvist,nio-333-fe-team,spark-srt05e,nio-333-001
fe-2020-21-r9-puebla,2020-21,2021,9,17,nyck-de-vries,mercedes-eq-formula-e-team,spark-srt05e,mercedes-eq-silver-arrow-02
fe-2020-21-r9-puebla,2020-21,2021,9,71,norman-nato,rokit-venturi-racing,spark-srt05e,mercedes-eq-silver-arrow-02
fe-2020-21-r9-puebla,2020-21,2021,9,8,oliver-turvey,nio-333-fe-team,spark-srt05e,nio-333-001
fe-2020-21-r10-new-york,2020-21,2021,10,28,maximilian-gunther,bmw-i-andretti-motorsport,spark-srt05e,bmw-ife-21
fe-2020-21-r10-new-york,2020-21,2021,10,25,jean-eric-vergne,ds-techeetah,spark-srt05e,ds-e-tense-fe21
fe-2020-21-r10-new-york,2020-21,2021,10,11,lucas-di-grassi,audi-sport-abt-schaeffler,spark-srt05e,audi-e-tron-fe07
fe-2020-21-r10-new-york,2020-21,2021,10,37,nick-cassidy,envision-virgin-racing,spark-srt05e,audi-e-tron-fe07
fe-2020-21-r10-new-york,2020-21,2021,10,4,robin-frijns,envision-virgin-racing,spark-srt05e,audi-e-tron-fe07
fe-2020-21-r10-new-york,2020-21,2021,10,23,sebastien-buemi,nissan-e-dams,spark-srt05e,nissan-im03
fe-2020-21-r10-new-york,2020-21,2021,10,22,oliver-rowland,nissan-e-dams,spark-srt05e,nissan-im03
fe-2020-21-r10-new-york,2020-21,2021,10,36,andre-lotterer,tag-heuer-porsche-formula-e-team,spark-srt05e,porsche-99x-electric
fe-2020-21-r10-new-york,2020-21,2021,10,10,sam-bird,jaguar-racing,spark-srt05e,jaguar-i-type-5
fe-2020-21-r10-new-york,2020-21,2021,10,33,rene-rast,audi-sport-abt-schaeffler,spark-srt05e,audi-e-tron-fe07
fe-2020-21-r10-new-york,2020-21,2021,10,13,antonio-felix-da-costa,ds-techeetah,spark-srt05e,ds-e-tense-fe21
fe-2020-21-r10-new-york,2020-21,2021,10,17,nyck-de-vries,mercedes-eq-formula-e-team,spark-srt05e,mercedes-eq-silver-arrow-02
fe-2020-21-r10-new-york,2020-21,2021,10,48,edoardo-mortara,rokit-venturi-racing,spark-srt05e,mercedes-eq-silver-arrow-02
fe-2020-21-r10-new-york,2020-21,2021,10,71,norman-nato,rokit-venturi-racing,spark-srt05e,mercedes-eq-silver-arrow-02
fe-2020-21-r10-new-york,2020-21,2021,10,88,tom-blomqvist,nio-333-fe-team,spark-srt05e,nio-333-001
fe-2020-21-r10-new-york,2020-21,2021,10,6,joel-eriksson,dragon-penske-autosport,spark-srt05e,penske-ev-5
fe-2020-21-r10-new-york,2020-21,2021,10,7,sergio-sette-camara,dragon-penske-autosport,spark-srt05e,penske-ev-5
fe-2020-21-r10-new-york,2020-21,2021,10,99,pascal-wehrlein,tag-heuer-porsche-formula-e-team,spark-srt05e,porsche-99x-electric
fe-2020-21-r10-new-york,2020-21,2021,10,5,stoffel-vandoorne,mercedes-eq-formula-e-team,spark-srt05e,mercedes-eq-silver-arrow-02
fe-2020-21-r10-new-york,2020-21,2021,10,20,mitch-evans,jaguar-racing,spark-srt05e,jaguar-i-type-5
fe-2020-21-r10-new-york,2020-21,2021,10,8,oliver-turvey,nio-333-fe-team,spark-srt05e,nio-333-001
fe-2020-21-r10-new-york,2020-21,2021,10,27,jake-dennis,bmw-i-andretti-motorsport,spark-srt05e,bmw-ife-21
fe-2020-21-r11-new-york,2020-21,2021,11,10,sam-bird,jaguar-racing,spark-srt05e,jaguar-i-type-5
fe-2020-21-r11-new-york,2020-21,2021,11,37,nick-cassidy,envision-virgin-racing,spark-srt05e,audi-e-tron-fe07
fe-2020-21-r11-new-york,2020-21,2021,11,13,antonio-felix-da-costa,ds-techeetah,spark-srt05e,ds-e-tense-fe21
fe-2020-21-r11-new-york,2020-21,2021,11,99,pascal-wehrlein,tag-heuer-porsche-formula-e-team,spark-srt05e,porsche-99x-electric
fe-2020-21-r11-new-york,2020-21,2021,11,36,andre-lotterer,tag-heuer-porsche-formula-e-team,spark-srt05e,porsche-99x-electric
fe-2020-21-r11-new-york,2020-21,2021,11,71,norman-nato,rokit-venturi-racing,spark-srt05e,mercedes-eq-silver-arrow-02
fe-2020-21-r11-new-york,2020-21,2021,11,4,robin-frijns,envision-virgin-racing,spark-srt05e,audi-e-tron-fe07
fe-2020-21-r11-new-york,2020-21,2021,11,28,maximilian-gunther,bmw-i-andretti-motorsport,spark-srt05e,bmw-ife-21
fe-2020-21-r11-new-york,2020-21,2021,11,7,sergio-sette-camara,dragon-penske-autosport,spark-srt05e,penske-ev-5
fe-2020-21-r11-new-york,2020-21,2021,11,5,stoffel-vandoorne,mercedes-eq-formula-e-team,spark-srt05e,mercedes-eq-silver-arrow-02
fe-2020-21-r11-new-york,2020-21,2021,11,20,mitch-evans,jaguar-racing,spark-srt05e,jaguar-i-type-5
fe-2020-21-r11-new-york,2020-21,2021,11,11,lucas-di-grassi,audi-sport-abt-schaeffler,spark-srt05e,audi-e-tron-fe07
fe-2020-21-r11-new-york,2020-21,2021,11,23,sebastien-buemi,nissan-e-dams,spark-srt05e,nissan-im03
fe-2020-21-r11-new-york,2020-21,2021,11,27,jake-dennis,bmw-i-andretti-motorsport,spark-srt05e,bmw-ife-21
fe-2020-21-r11-new-york,2020-21,2021,11,48,edoardo-mortara,rokit-venturi-racing,spark-srt05e,mercedes-eq-silver-arrow-02
fe-2020-21-r11-new-york,2020-21,2021,11,17,nyck-de-vries,mercedes-eq-formula-e-team,spark-srt05e,mercedes-eq-silver-arrow-02
fe-2020-21-r11-new-york,2020-21,2021,11,22,oliver-rowland,nissan-e-dams,spark-srt05e,nissan-im03
fe-2020-21-r11-new-york,2020-21,2021,11,33,rene-rast,audi-sport-abt-schaeffler,spark-srt05e,audi-e-tron-fe07
fe-2020-21-r11-new-york,2020-21,2021,11,88,tom-blomqvist,nio-333-fe-team,spark-srt05e,nio-333-001
fe-2020-21-r11-new-york,2020-21,2021,11,6,joel-eriksson,dragon-penske-autosport,spark-srt05e,penske-ev-5
fe-2020-21-r11-new-york,2020-21,2021,11,8,oliver-turvey,nio-333-fe-team,spark-srt05e,nio-333-001
fe-2020-21-r11-new-york,2020-21,2021,11,25,jean-eric-vergne,ds-techeetah,spark-srt05e,ds-e-tense-fe21
fe-2020-21-r12-london,2020-21,2021,12,27,jake-dennis,bmw-i-andretti-motorsport,spark-srt05e,bmw-ife-21
fe-2020-21-r12-london,2020-21,2021,12,17,nyck-de-vries,mercedes-eq-formula-e-team,spark-srt05e,mercedes-eq-silver-arrow-02
fe-2020-21-r12-london,2020-21,2021,12,36,andre-lotterer,tag-heuer-porsche-formula-e-team,spark-srt05e,porsche-99x-electric
fe-2020-21-r12-london,2020-21,2021,12,33,rene-rast,audi-sport-abt-schaeffler,spark-srt05e,audi-e-tron-fe07
fe-2020-21-r12-london,2020-21,2021,12,11,lucas-di-grassi,audi-sport-abt-schaeffler,spark-srt05e,audi-e-tron-fe07
fe-2020-21-r12-london,2020-21,2021,12,5,stoffel-vandoorne,mercedes-eq-formula-e-team,spark-srt05e,mercedes-eq-silver-arrow-02
fe-2020-21-r12-london,2020-21,2021,12,13,antonio-felix-da-costa,ds-techeetah,spark-srt05e,ds-e-tense-fe21
fe-2020-21-r12-london,2020-21,2021,12,48,edoardo-mortara,rokit-venturi-racing,spark-srt05e,mercedes-eq-silver-arrow-02
fe-2020-21-r12-london,2020-21,2021,12,99,pascal-wehrlein,tag-heuer-porsche-formula-e-team,spark-srt05e,porsche-99x-electric
fe-2020-21-r12-london,2020-21,2021,12,37,nick-cassidy,envision-virgin-racing,spark-srt05e,audi-e-tron-fe07
fe-2020-21-r12-london,2020-21,2021,12,25,jean-eric-vergne,ds-techeetah,spark-srt05e,ds-e-tense-fe21
fe-2020-21-r12-london,2020-21,2021,12,4,robin-frijns,envision-virgin-racing,spark-srt05e,audi-e-tron-fe07
fe-2020-21-r12-london,2020-21,2021,12,20,mitch-evans,jaguar-racing,spark-srt05e,jaguar-i-type-5
fe-2020-21-r12-london,2020-21,2021,12,8,oliver-turvey,nio-333-fe-team,spark-srt05e,nio-333-001
fe-2020-21-r12-london,2020-21,2021,12,6,joel-eriksson,dragon-penske-autosport,spark-srt05e,penske-ev-5
fe-2020-21-r12-london,2020-21,2021,12,7,sergio-sette-camara,dragon-penske-autosport,spark-srt05e,penske-ev-5
fe-2020-21-r12-london,2020-21,2021,12,28,maximilian-gunther,bmw-i-andretti-motorsport,spark-srt05e,bmw-ife-21
fe-2020-21-r12-london,2020-21,2021,12,88,tom-blomqvist,nio-333-fe-team,spark-srt05e,nio-333-001
fe-2020-21-r12-london,2020-21,2021,12,71,norman-nato,rokit-venturi-racing,spark-srt05e,mercedes-eq-silver-arrow-02
fe-2020-21-r12-london,2020-21,2021,12,22,oliver-rowland,nissan-e-dams,spark-srt05e,nissan-im03
fe-2020-21-r12-london,2020-21,2021,12,23,sebastien-buemi,nissan-e-dams,spark-srt05e,nissan-im03
fe-2020-21-r12-london,2020-21,2021,12,10,sam-bird,jaguar-racing,spark-srt05e,jaguar-i-type-5
fe-2020-21-r13-london,2020-21,2021,13,17,nyck-de-vries,mercedes-eq-formula-e-team,spark-srt05e,mercedes-eq-silver-arrow-02
fe-2020-21-r13-london,2020-21,2021,13,20,mitch-evans,jaguar-racing,spark-srt05e,jaguar-i-type-5
fe-2020-21-r13-london,2020-21,2021,13,4,robin-frijns,envision-virgin-racing,spark-srt05e,audi-e-tron-fe07
fe-2020-21-r13-london,2020-21,2021,13,99,pascal-wehrlein,tag-heuer-porsche-formula-e-team,spark-srt05e,porsche-99x-electric
fe-2020-21-r13-london,2020-21,2021,13,28,maximilian-gunther,bmw-i-andretti-motorsport,spark-srt05e,bmw-ife-21
fe-2020-21-r13-london,2020-21,2021,13,37,nick-cassidy,envision-virgin-racing,spark-srt05e,audi-e-tron-fe07
fe-2020-21-r13-london,2020-21,2021,13,7,sergio-sette-camara,dragon-penske-autosport,spark-srt05e,penske-ev-5
fe-2020-21-r13-london,2020-21,2021,13,27,jake-dennis,bmw-i-andretti-motorsport,spark-srt05e,bmw-ife-21
fe-2020-21-r13-london,2020-21,2021,13,6,joel-eriksson,dragon-penske-autosport,spark-srt05e,penske-ev-5
fe-2020-21-r13-london,2020-21,2021,13,48,edoardo-mortara,rokit-venturi-racing,spark-srt05e,mercedes-eq-silver-arrow-02
fe-2020-21-r13-london,2020-21,2021,13,25,jean-eric-vergne,ds-techeetah,spark-srt05e,ds-e-tense-fe21
fe-2020-21-r13-london,2020-21,2021,13,23,sebastien-buemi,nissan-e-dams,spark-srt05e,nissan-im03
fe-2020-21-r13-london,2020-21,2021,13,8,oliver-turvey,nio-333-fe-team,spark-srt05e,nio-333-001
fe-2020-21-r13-london,2020-21,2021,13,5,stoffel-vandoorne,mercedes-eq-formula-e-team,spark-srt05e,mercedes-eq-silver-arrow-02
fe-2020-21-r13-london,2020-21,2021,13,36,andre-lotterer,tag-heuer-porsche-formula-e-team,spark-srt05e,porsche-99x-electric
fe-2020-21-r13-london,2020-21,2021,13,22,oliver-rowland,nissan-e-dams,spark-srt05e,nissan-im03
fe-2020-21-r13-london,2020-21,2021,13,88,tom-blomqvist,nio-333-fe-team,spark-srt05e,nio-333-001
fe-2020-21-r13-london,2020-21,2021,13,10,sam-bird,jaguar-racing,spark-srt05e,jaguar-i-type-5
fe-2020-21-r13-london,2020-21,2021,13,13,antonio-felix-da-costa,ds-techeetah,spark-srt05e,ds-e-tense-fe21
fe-2020-21-r13-london,2020-21,2021,13,33,rene-rast,audi-sport-abt-schaeffler,spark-srt05e,audi-e-tron-fe07
fe-2020-21-r13-london,2020-21,2021,13,71,norman-nato,rokit-venturi-racing,spark-srt05e,mercedes-eq-silver-arrow-02
fe-2020-21-r13-london,2020-21,2021,13,11,lucas-di-grassi,audi-sport-abt-schaeffler,spark-srt05e,audi-e-tron-fe07
fe-2020-21-r14-berlin,2020-21,2021,14,11,lucas-di-grassi,audi-sport-abt-schaeffler,spark-srt05e,audi-e-tron-fe07
fe-2020-21-r14-berlin,2020-21,2021,14,48,edoardo-mortara,rokit-venturi-racing,spark-srt05e,mercedes-eq-silver-arrow-02
fe-2020-21-r14-berlin,2020-21,2021,14,20,mitch-evans,jaguar-racing,spark-srt05e,jaguar-i-type-5
fe-2020-21-r14-berlin,2020-21,2021,14,71,norman-nato,rokit-venturi-racing,spark-srt05e,mercedes-eq-silver-arrow-02
fe-2020-21-r14-berlin,2020-21,2021,14,27,jake-dennis,bmw-i-andretti-motorsport,spark-srt05e,bmw-ife-21
fe-2020-21-r14-berlin,2020-21,2021,14,25,jean-eric-vergne,ds-techeetah,spark-srt05e,ds-e-tense-fe21
fe-2020-21-r14-berlin,2020-21,2021,14,13,antonio-felix-da-costa,ds-techeetah,spark-srt05e,ds-e-tense-fe21
fe-2020-21-r14-berlin,2020-21,2021,14,28,maximilian-gunther,bmw-i-andretti-motorsport,spark-srt05e,bmw-ife-21
fe-2020-21-r14-berlin,2020-21,2021,14,33,rene-rast,audi-sport-abt-schaeffler,spark-srt05e,audi-e-tron-fe07
fe-2020-21-r14-berlin,2020-21,2021,14,36,andre-lotterer,tag-heuer-porsche-formula-e-team,spark-srt05e,porsche-99x-electric
fe-2020-21-r14-berlin,2020-21,2021,14,23,sebastien-buemi,nissan-e-dams,spark-srt05e,nissan-im03
fe-2020-21-r14-berlin,2020-21,2021,14,5,stoffel-vandoorne,mercedes-eq-formula-e-team,spark-srt05e,mercedes-eq-silver-arrow-02
fe-2020-21-r14-berlin,2020-21,2021,14,22,oliver-rowland,nissan-e-dams,spark-srt05e,nissan-im03
fe-2020-21-r14-berlin,2020-21,2021,14,37,nick-cassidy,envision-virgin-racing,spark-srt05e,audi-e-tron-fe07
fe-2020-21-r14-berlin,2020-21,2021,14,4,robin-frijns,envision-virgin-racing,spark-srt05e,audi-e-tron-fe07
fe-2020-21-r14-berlin,2020-21,2021,14,6,joel-eriksson,dragon-penske-autosport,spark-srt05e,penske-ev-5
fe-2020-21-r14-berlin,2020-21,2021,14,7,sergio-sette-camara,dragon-penske-autosport,spark-srt05e,penske-ev-5
fe-2020-21-r14-berlin,2020-21,2021,14,8,oliver-turvey,nio-333-fe-team,spark-srt05e,nio-333-001
fe-2020-21-r14-berlin,2020-21,2021,14,99,pascal-wehrlein,tag-heuer-porsche-formula-e-team,spark-srt05e,porsche-99x-electric
fe-2020-21-r14-berlin,2020-21,2021,14,17,nyck-de-vries,mercedes-eq-formula-e-team,spark-srt05e,mercedes-eq-silver-arrow-02
fe-2020-21-r14-berlin,2020-21,2021,14,88,tom-blomqvist,nio-333-fe-team,spark-srt05e,nio-333-001
fe-2020-21-r14-berlin,2020-21,2021,14,10,sam-bird,jaguar-racing,spark-srt05e,jaguar-i-type-5
fe-2020-21-r15-berlin,2020-21,2021,15,71,norman-nato,rokit-venturi-racing,spark-srt05e,mercedes-eq-silver-arrow-02
fe-2020-21-r15-berlin,2020-21,2021,15,22,oliver-rowland,nissan-e-dams,spark-srt05e,nissan-im03
fe-2020-21-r15-berlin,2020-21,2021,15,5,stoffel-vandoorne,mercedes-eq-formula-e-team,spark-srt05e,mercedes-eq-silver-arrow-02
fe-2020-21-r15-berlin,2020-21,2021,15,36,andre-lotterer,tag-heuer-porsche-formula-e-team,spark-srt05e,porsche-99x-electric
fe-2020-21-r15-berlin,2020-21,2021,15,99,pascal-wehrlein,tag-heuer-porsche-formula-e-team,spark-srt05e,porsche-99x-electric
fe-2020-21-r15-berlin,2020-21,2021,15,10,sam-bird,jaguar-racing,spark-srt05e,jaguar-i-type-5
fe-2020-21-r15-berlin,2020-21,2021,15,17,nyck-de-vries,mercedes-eq-formula-e-team,spark-srt05e,mercedes-eq-silver-arrow-02
fe-2020-21-r15-berlin,2020-21,2021,15,33,rene-rast,audi-sport-abt-schaeffler,spark-srt05e,audi-e-tron-fe07
fe-2020-21-r15-berlin,2020-21,2021,15,88,tom-blomqvist,nio-333-fe-team,spark-srt05e,nio-333-001
fe-2020-21-r15-berlin,2020-21,2021,15,25,jean-eric-vergne,ds-techeetah,spark-srt05e,ds-e-tense-fe21
fe-2020-21-r15-berlin,2020-21,2021,15,4,robin-frijns,envision-virgin-racing,spark-srt05e,audi-e-tron-fe07
fe-2020-21-r15-berlin,2020-21,2021,15,23,sebastien-buemi,nissan-e-dams,spark-srt05e,nissan-im03
fe-2020-21-r15-berlin,2020-21,2021,15,28,maximilian-gunther,bmw-i-andretti-motorsport,spark-srt05e,bmw-ife-21
fe-2020-21-r15-berlin,2020-21,2021,15,6,joel-eriksson,dragon-penske-autosport,spark-srt05e,penske-ev-5
fe-2020-21-r15-berlin,2020-21,2021,15,37,nick-cassidy,envision-virgin-racing,spark-srt05e,audi-e-tron-fe07
fe-2020-21-r15-berlin,2020-21,2021,15,7,sergio-sette-camara,dragon-penske-autosport,spark-srt05e,penske-ev-5
fe-2020-21-r15-berlin,2020-21,2021,15,8,oliver-turvey,nio-333-fe-team,spark-srt05e,nio-333-001
fe-2020-21-r15-berlin,2020-21,2021,15,11,lucas-di-grassi,audi-sport-abt-schaeffler,spark-srt05e,audi-e-tron-fe07
fe-2020-21-r15-berlin,2020-21,2021,15,27,jake-dennis,bmw-i-andretti-motorsport,spark-srt05e,bmw-ife-21
fe-2020-21-r15-berlin,2020-21,2021,15,20,mitch-evans,jaguar-racing,spark-srt05e,jaguar-i-type-5
fe-2020-21-r15-berlin,2020-21,2021,15,13,antonio-felix-da-costa,ds-techeetah,spark-srt05e,ds-e-tense-fe21
fe-2020-21-r15-berlin,2020-21,2021,15,48,edoardo-mortara,rokit-venturi-racing,spark-srt05e,mercedes-eq-silver-arrow-02
fe-2020-21-r1-diriyah,2020-21,2021,1,29,alexander-sims,mahindra-racing,spark-srt05e,mahindra-m7electro
fe-2020-21-r1-diriyah,2020-21,2021,1,94,alex-lynn,mahindra-racing,spark-srt05e,mahindra-m7electro
fe-2020-21-r2-diriyah,2020-21,2021,2,29,alexander-sims,mahindra-racing,spark-srt05e,mahindra-m7electro
fe-2020-21-r2-diriyah,2020-21,2021,2,94,alex-lynn,mahindra-racing,spark-srt05e,mahindra-m7electro
fe-2020-21-r3-rome,2020-21,2021,3,94,alex-lynn,mahindra-racing,spark-srt05e,mahindra-m7electro
fe-2020-21-r3-rome,2020-21,2021,3,29,alexander-sims,mahindra-racing,spark-srt05e,mahindra-m7electro
fe-2020-21-r4-rome,2020-21,2021,4,29,alexander-sims,mahindra-racing,spark-srt05e,mahindra-m7electro
fe-2020-21-r4-rome,2020-21,2021,4,94,alex-lynn,mahindra-racing,spark-srt05e,mahindra-m7electro
fe-2020-21-r5-valencia,2020-21,2021,5,29,alexander-sims,mahindra-racing,spark-srt05e,mahindra-m7electro
fe-2020-21-r5-valencia,2020-21,2021,5,94,alex-lynn,mahindra-racing,spark-srt05e,mahindra-m7electro
fe-2020-21-r6-valencia,2020-21,2021,6,94,alex-lynn,mahindra-racing,spark-srt05e,mahindra-m7electro
fe-2020-21-r6-valencia,2020-21,2021,6,29,alexander-sims,mahindra-racing,spark-srt05e,mahindra-m7electro
fe-2020-21-r7-monaco,2020-21,2021,7,94,alex-lynn,mahindra-racing,spark-srt05e,mahindra-m7electro
fe-2020-21-r7-monaco,2020-21,2021,7,29,alexander-sims,mahindra-racing,spark-srt05e,mahindra-m7electro
fe-2020-21-r8-puebla,2020-21,2021,8,29,alexander-sims,mahindra-racing,spark-srt05e,mahindra-m7electro
fe-2020-21-r8-puebla,2020-21,2021,8,94,alex-lynn,mahindra-racing,spark-srt05e,mahindra-m7electro
fe-2020-21-r9-puebla,2020-21,2021,9,94,alex-lynn,mahindra-racing,spark-srt05e,mahindra-m7electro
fe-2020-21-r9-puebla,2020-21,2021,9,29,alexander-sims,mahindra-racing,spark-srt05e,mahindra-m7electro
fe-2020-21-r10-new-york,2020-21,2021,10,94,alex-lynn,mahindra-racing,spark-srt05e,mahindra-m7electro
fe-2020-21-r10-new-york,2020-21,2021,10,29,alexander-sims,mahindra-racing,spark-srt05e,mahindra-m7electro
fe-2020-21-r11-new-york,2020-21,2021,11,29,alexander-sims,mahindra-racing,spark-srt05e,mahindra-m7electro
fe-2020-21-r11-new-york,2020-21,2021,11,94,alex-lynn,mahindra-racing,spark-srt05e,mahindra-m7electro
fe-2020-21-r12-london,2020-21,2021,12,94,alex-lynn,mahindra-racing,spark-srt05e,mahindra-m7electro
fe-2020-21-r12-london,2020-21,2021,12,29,alexander-sims,mahindra-racing,spark-srt05e,mahindra-m7electro
fe-2020-21-r13-london,2020-21,2021,13,94,alex-lynn,mahindra-racing,spark-srt05e,mahindra-m7electro
fe-2020-21-r13-london,2020-21,2021,13,29,alexander-sims,mahindra-racing,spark-srt05e,mahindra-m7electro
fe-2020-21-r14-berlin,2020-21,2021,14,29,alexander-sims,mahindra-racing,spark-srt05e,mahindra-m7electro
fe-2020-21-r14-berlin,2020-21,2021,14,94,alex-lynn,mahindra-racing,spark-srt05e,mahindra-m7electro
fe-2020-21-r15-berlin,2020-21,2021,15,29,alexander-sims,mahindra-racing,spark-srt05e,mahindra-m7electro
fe-2020-21-r15-berlin,2020-21,2021,15,94,alex-lynn,mahindra-racing,spark-srt05e,mahindra-m7electro
fe-2021-22-r1-diriyah,2021-22,2022,1,17,nyck-de-vries,mercedes-eq-formula-e-team,spark-srt05e,mercedes-eq-silver-arrow-02
fe-2021-22-r1-diriyah,2021-22,2022,1,5,stoffel-vandoorne,mercedes-eq-formula-e-team,spark-srt05e,mercedes-eq-silver-arrow-02
fe-2021-22-r1-diriyah,2021-22,2022,1,27,jake-dennis,avalanche-andretti-formula-e,spark-srt05e,bmw-ife-21
fe-2021-22-r1-diriyah,2021-22,2022,1,10,sam-bird,jaguar-tcs-racing,spark-srt05e,jaguar-i-type-5
fe-2021-22-r1-diriyah,2021-22,2022,1,11,lucas-di-grassi,rokit-venturi-racing,spark-srt05e,mercedes-eq-silver-arrow-02
fe-2021-22-r1-diriyah,2021-22,2022,1,48,edoardo-mortara,rokit-venturi-racing,spark-srt05e,mercedes-eq-silver-arrow-02
fe-2021-22-r1-diriyah,2021-22,2022,1,37,nick-cassidy,envision-racing,spark-srt05e,audi-e-tron-fe07
fe-2021-22-r1-diriyah,2021-22,2022,1,25,jean-eric-vergne,ds-techeetah,spark-srt05e,ds-e-tense-fe21
